test_id,method,v6_weight,n_added,members_added,weights_added,total_added_weight,ndcg5,recall1,recall5,mean_booked_rank,delta_vs_v6_loo9,delta_vs_overnight_best,grid
B_n5_v6=0.60,blend_rank_global_z,0.6,5,cb_rank_C_deeper+cb_rank_A+struct_rank_xendcg_regularized+xendcg_reg_seed42+xendcg_conservative,"0.0800,0.0800,0.0800,0.0800,0.0800",0.4,0.4100461035821228,0.2413127413127413,0.6250893750893751,6.148255398255398,0.0010861035821227993,0.00025610358212280193,B_aggressive
B_XEN_skew2.0_v6=0.70,rank_avg,0.7,4,cb_rank_C_deeper+cb_rank_A+struct_rank_xendcg_regularized+xendcg_reg_seed42,"0.0500,0.0500,0.1000,0.1000",0.30000000000000004,0.41001983593226815,0.24134849134849135,0.6246961246961247,6.143607893607894,0.0010598359322681605,0.00022983593226816312,B_aggressive_xen_skew
B_CB_skew2.0_v6=0.50,blend_rank_query_z,0.5,4,cb_rank_C_deeper+cb_rank_A+struct_rank_xendcg_regularized+xendcg_reg_seed42,"0.1667,0.1667,0.0833,0.0833",0.5,0.4099573461271828,0.24181324181324182,0.6251251251251251,6.148791648791649,0.0009973461271828299,0.00016734612718283248,B_aggressive_cb_skew
A_n5_v6=0.75,global_z,0.75,5,cb_rank_C_deeper+cb_rank_A+struct_rank_xendcg_regularized+xendcg_reg_seed42+xendcg_conservative,"0.0500,0.0500,0.0500,0.0500,0.0500",0.25,0.4099535194473276,0.240990990990991,0.6257328757328757,6.161768911768911,0.0009935194473276177,0.00016351944732762025,A_conservative
B_XEN_skew1.5_v6=0.70,rank_avg,0.7,4,cb_rank_C_deeper+cb_rank_A+struct_rank_xendcg_regularized+xendcg_reg_seed42,"0.0600,0.0600,0.0900,0.0900",0.30000000000000004,0.4099450354132324,0.2413127413127413,0.6245531245531245,6.145431145431146,0.0009850354132324157,0.00015503541323241832,B_aggressive_xen_skew
C_xen_skew1.5_v6=0.700,rank_avg,0.7,4,cb_rank_C_deeper+cb_rank_A+struct_rank_xendcg_regularized+xendcg_reg_seed42,"0.0600,0.0600,0.0900,0.0900",0.30000000000000004,0.4099450354132324,0.2413127413127413,0.6245531245531245,6.145431145431146,0.0009850354132324157,0.00015503541323241832,C_fine_xen_skew
C_cb_skew1.5_v6=0.600,blend_rank_global_z,0.6,4,cb_rank_C_deeper+cb_rank_A+struct_rank_xendcg_regularized+xendcg_reg_seed42,"0.1200,0.1200,0.0800,0.0800",0.4,0.4099414949461553,0.24116974116974116,0.624946374946375,6.1501859001859005,0.0009814949461552924,0.00015149494615529502,C_fine_cb_skew
B_CB_skew1.5_v6=0.60,blend_rank_global_z,0.6,4,cb_rank_C_deeper+cb_rank_A+struct_rank_xendcg_regularized+xendcg_reg_seed42,"0.1200,0.1200,0.0800,0.0800",0.4,0.4099414949461553,0.24116974116974116,0.624946374946375,6.1501859001859005,0.0009814949461552924,0.00015149494615529502,B_aggressive_cb_skew
A_n4_v6=0.75,global_z,0.75,4,cb_rank_C_deeper+cb_rank_A+struct_rank_xendcg_regularized+xendcg_reg_seed42,"0.0625,0.0625,0.0625,0.0625",0.25,0.40992563364574286,0.24077649077649077,0.6258401258401258,6.163770913770914,0.0009656336457428694,0.00013563364574287196,A_conservative
C_equal_v6=0.750,global_z,0.75,4,cb_rank_C_deeper+cb_rank_A+struct_rank_xendcg_regularized+xendcg_reg_seed42,"0.0625,0.0625,0.0625,0.0625",0.25,0.40992563364574286,0.24077649077649077,0.6258401258401258,6.163770913770914,0.0009656336457428694,0.00013563364574287196,C_fine_equal
A_n4_v6=0.65,blend_rank_global_z,0.65,4,cb_rank_C_deeper+cb_rank_A+struct_rank_xendcg_regularized+xendcg_reg_seed42,"0.0875,0.0875,0.0875,0.0875",0.35,0.4099147200615389,0.240990990990991,0.6252323752323752,6.153796653796654,0.0009547200615389051,0.0001247200615389077,A_conservative
C_equal_v6=0.650,blend_rank_global_z,0.65,4,cb_rank_C_deeper+cb_rank_A+struct_rank_xendcg_regularized+xendcg_reg_seed42,"0.0875,0.0875,0.0875,0.0875",0.35,0.4099147200615389,0.240990990990991,0.6252323752323752,6.153796653796654,0.0009547200615389051,0.0001247200615389077,C_fine_equal
C_xen_skew1.5_v6=0.725,rank_avg,0.725,4,cb_rank_C_deeper+cb_rank_A+struct_rank_xendcg_regularized+xendcg_reg_seed42,"0.0550,0.0550,0.0825,0.0825",0.275,0.40990332048538775,0.24152724152724153,0.6244458744458744,6.147111397111397,0.0009433204853877553,0.00011332048538775785,C_fine_xen_skew
C_cb_skew1.5_v6=0.725,global_z,0.725,4,cb_rank_C_deeper+cb_rank_A+struct_rank_xendcg_regularized+xendcg_reg_seed42,"0.0825,0.0825,0.0550,0.0550",0.275,0.40989911786587974,0.24141999141999143,0.6251608751608752,6.1616259116259116,0.0009391178658797461,0.0001091178658797487,C_fine_cb_skew
B_n4_v6=0.50,blend_rank_global_z,0.5,4,cb_rank_C_deeper+cb_rank_A+struct_rank_xendcg_regularized+xendcg_reg_seed42,"0.1250,0.1250,0.1250,0.1250",0.5,0.40989343618013335,0.2408122408122408,0.6257328757328757,6.144287144287144,0.0009334361801333624,0.00010343618013336497,B_aggressive
B_CB_skew1.5_v6=0.50,blend_rank_global_z,0.5,4,cb_rank_C_deeper+cb_rank_A+struct_rank_xendcg_regularized+xendcg_reg_seed42,"0.1500,0.1500,0.1000,0.1000",0.5,0.4098904860422407,0.240990990990991,0.6254468754468755,6.148505648505648,0.0009304860422407191,0.00010048604224072166,B_aggressive_cb_skew
B_n4_v6=0.60,rank_avg,0.6,4,cb_rank_C_deeper+cb_rank_A+struct_rank_xendcg_regularized+xendcg_reg_seed42,"0.1000,0.1000,0.1000,0.1000",0.4,0.40986717318794663,0.240990990990991,0.6246603746603746,6.13963963963964,0.0009071731879466416,7.717318794664418e-05,B_aggressive
C_equal_v6=0.600,rank_avg,0.6,4,cb_rank_C_deeper+cb_rank_A+struct_rank_xendcg_regularized+xendcg_reg_seed42,"0.1000,0.1000,0.1000,0.1000",0.4,0.40986717318794663,0.240990990990991,0.6246603746603746,6.13963963963964,0.0009071731879466416,7.717318794664418e-05,C_fine_equal
B_CB_skew2.0_v6=0.60,blend_rank_global_z,0.6,4,cb_rank_C_deeper+cb_rank_A+struct_rank_xendcg_regularized+xendcg_reg_seed42,"0.1333,0.1333,0.0667,0.0667",0.4,0.40986111880330917,0.24116974116974116,0.6245173745173745,6.151508651508651,0.0009011188033091755,7.111880330917808e-05,B_aggressive_cb_skew
A_n5_v6=0.65,blend_rank_global_z,0.65,5,cb_rank_C_deeper+cb_rank_A+struct_rank_xendcg_regularized+xendcg_reg_seed42+xendcg_conservative,"0.0700,0.0700,0.0700,0.0700,0.0700",0.35,0.40985759891850915,0.2410982410982411,0.625017875017875,6.152295152295152,0.0008975989185091571,6.759891850915967e-05,A_conservative
A_n2_v6=0.80,query_z,0.8,2,cb_rank_C_deeper+cb_rank_A,"0.1000,0.1000",0.19999999999999996,0.40984775279929586,0.24170599170599172,0.6244816244816245,6.164342914342915,0.0008877527992958711,5.7752799295873736e-05,A_conservative
C_cb_skew1.5_v6=0.600,blend_rank_query_z,0.6,4,cb_rank_C_deeper+cb_rank_A+struct_rank_xendcg_regularized+xendcg_reg_seed42,"0.1200,0.1200,0.0800,0.0800",0.4,0.40984059936403017,0.2413842413842414,0.6245888745888746,6.14957814957815,0.0008805993640301768,5.0599364030179395e-05,C_fine_cb_skew
B_CB_skew1.5_v6=0.60,blend_rank_query_z,0.6,4,cb_rank_C_deeper+cb_rank_A+struct_rank_xendcg_regularized+xendcg_reg_seed42,"0.1200,0.1200,0.0800,0.0800",0.4,0.40984059936403017,0.2413842413842414,0.6245888745888746,6.14957814957815,0.0008805993640301768,5.0599364030179395e-05,B_aggressive_cb_skew
C_cb_skew1.5_v6=0.650,blend_rank_global_z,0.65,4,cb_rank_C_deeper+cb_rank_A+struct_rank_xendcg_regularized+xendcg_reg_seed42,"0.1050,0.1050,0.0700,0.0700",0.35,0.40982570567248405,0.2408122408122408,0.6250893750893751,6.154583154583155,0.0008657056724840628,3.570567248406542e-05,C_fine_cb_skew
B_XEN_skew1.5_v6=0.50,blend_rank_global_z,0.5,4,cb_rank_C_deeper+cb_rank_A+struct_rank_xendcg_regularized+xendcg_reg_seed42,"0.1000,0.1000,0.1500,0.1500",0.5,0.4098207249330009,0.24056199056199057,0.6256971256971257,6.143107393107393,0.0008607249330009337,3.072493300093626e-05,B_aggressive_xen_skew
C_equal_v6=0.750,rank_avg,0.75,4,cb_rank_C_deeper+cb_rank_A+struct_rank_xendcg_regularized+xendcg_reg_seed42,"0.0625,0.0625,0.0625,0.0625",0.25,0.4098181178056372,0.2414914914914915,0.6242671242671243,6.15029315029315,0.0008581178056372152,2.8117805637217774e-05,C_fine_equal
A_n4_v6=0.75,rank_avg,0.75,4,cb_rank_C_deeper+cb_rank_A+struct_rank_xendcg_regularized+xendcg_reg_seed42,"0.0625,0.0625,0.0625,0.0625",0.25,0.4098181178056372,0.2414914914914915,0.6242671242671243,6.15029315029315,0.0008581178056372152,2.8117805637217774e-05,A_conservative
B_CB_skew2.0_v6=0.60,blend_rank_query_z,0.6,4,cb_rank_C_deeper+cb_rank_A+struct_rank_xendcg_regularized+xendcg_reg_seed42,"0.1333,0.1333,0.0667,0.0667",0.4,0.4098153194000502,0.24134849134849135,0.6244101244101244,6.152009152009152,0.0008553194000502362,2.5319400050238805e-05,B_aggressive_cb_skew
C_xen_skew1.5_v6=0.650,rank_avg,0.65,4,cb_rank_C_deeper+cb_rank_A+struct_rank_xendcg_regularized+xendcg_reg_seed42,"0.0700,0.0700,0.1050,0.1050",0.35,0.4098097933680583,0.240990990990991,0.6246961246961247,6.1445373945373944,0.0008497933680582936,1.9793368058296235e-05,C_fine_xen_skew
C_xen_skew1.5_v6=0.650,blend_rank_global_z,0.65,4,cb_rank_C_deeper+cb_rank_A+struct_rank_xendcg_regularized+xendcg_reg_seed42,"0.0700,0.0700,0.1050,0.1050",0.35,0.40980897787837767,0.240990990990991,0.6248748748748749,6.153868153868154,0.0008489778783776769,1.8977878377679502e-05,C_fine_xen_skew
B_CB_skew1.5_v6=0.50,blend_rank_query_z,0.5,4,cb_rank_C_deeper+cb_rank_A+struct_rank_xendcg_regularized+xendcg_reg_seed42,"0.1500,0.1500,0.1000,0.1000",0.5,0.40980013867832255,0.24116974116974116,0.6251608751608752,6.147576147576148,0.0008401386783225551,1.013867832255766e-05,B_aggressive_cb_skew
C_equal_v6=0.700,rank_avg,0.7,4,cb_rank_C_deeper+cb_rank_A+struct_rank_xendcg_regularized+xendcg_reg_seed42,"0.0750,0.0750,0.0750,0.0750",0.30000000000000004,0.4097933630510414,0.2414914914914915,0.6244101244101244,6.149113399113399,0.0008333630510414247,3.363051041427312e-06,C_fine_equal
A_n4_v6=0.70,rank_avg,0.7,4,cb_rank_C_deeper+cb_rank_A+struct_rank_xendcg_regularized+xendcg_reg_seed42,"0.0750,0.0750,0.0750,0.0750",0.30000000000000004,0.4097933630510414,0.2414914914914915,0.6244101244101244,6.149113399113399,0.0008333630510414247,3.363051041427312e-06,A_conservative
B_n4_v6=0.40,rank_avg,0.4,4,cb_rank_C_deeper+cb_rank_A+struct_rank_xendcg_regularized+xendcg_reg_seed42,"0.1500,0.1500,0.1500,0.1500",0.6,0.4097924977355313,0.24116974116974116,0.6244458744458744,6.133133133133133,0.0008324977355312901,2.497735531292733e-06,B_aggressive
A_n2_v6=0.70,blend_rank_global_z,0.7,2,cb_rank_C_deeper+cb_rank_A,"0.1500,0.1500",0.30000000000000004,0.40977971239007394,0.240990990990991,0.6248033748033748,6.165272415272415,0.0008197123900739456,-1.0287609926051822e-05,A_conservative
B_n5_v6=0.50,blend_rank_global_z,0.5,5,cb_rank_C_deeper+cb_rank_A+struct_rank_xendcg_regularized+xendcg_reg_seed42+xendcg_conservative,"0.1000,0.1000,0.1000,0.1000,0.1000",0.5,0.4097792469967118,0.24027599027599028,0.6254111254111254,6.144179894179894,0.0008192469967118199,-1.075300328817752e-05,B_aggressive
A_n2_v6=0.80,global_z,0.8,2,cb_rank_C_deeper+cb_rank_A,"0.1000,0.1000",0.19999999999999996,0.4097739770912423,0.2420992420992421,0.6247318747318747,6.166773916773916,0.0008139770912423128,-1.602290875768464e-05,A_conservative
A_n3_v6=0.65,blend_rank_global_z,0.65,3,cb_rank_C_deeper+cb_rank_A+struct_rank_xendcg_regularized,"0.1167,0.1167,0.1167",0.35,0.4097558449966936,0.24102674102674101,0.6244816244816245,6.154511654511655,0.0007958449966936065,-3.4155003306390874e-05,A_conservative
A_n5_v6=0.80,rank_avg,0.8,5,cb_rank_C_deeper+cb_rank_A+struct_rank_xendcg_regularized+xendcg_reg_seed42+xendcg_conservative,"0.0400,0.0400,0.0400,0.0400,0.0400",0.19999999999999996,0.40975511339273984,0.2412769912769913,0.6245173745173745,6.156942656942657,0.0007951133927398546,-3.488660726014281e-05,A_conservative
A_n3_v6=0.70,blend_rank_global_z,0.7,3,cb_rank_C_deeper+cb_rank_A+struct_rank_xendcg_regularized,"0.1000,0.1000,0.1000",0.30000000000000004,0.4097489487253967,0.24113399113399114,0.6244101244101244,6.157049907049907,0.0007889487253966987,-4.1051274603298715e-05,A_conservative
B_XEN_skew2.0_v6=0.60,rank_avg,0.6,4,cb_rank_C_deeper+cb_rank_A+struct_rank_xendcg_regularized+xendcg_reg_seed42,"0.0667,0.0667,0.1333,0.1333",0.4,0.4097406251265928,0.240990990990991,0.6245531245531245,6.139067639067639,0.0007806251265928266,-4.937487340717084e-05,B_aggressive_xen_skew
B_XEN_skew1.5_v6=0.60,rank_avg,0.6,4,cb_rank_C_deeper+cb_rank_A+struct_rank_xendcg_regularized+xendcg_reg_seed42,"0.0800,0.0800,0.1200,0.1200",0.4,0.40973458760936105,0.24084799084799086,0.6245531245531245,6.138853138853139,0.0007745876093610549,-5.5412390638942544e-05,B_aggressive_xen_skew
C_xen_skew1.5_v6=0.600,rank_avg,0.6,4,cb_rank_C_deeper+cb_rank_A+struct_rank_xendcg_regularized+xendcg_reg_seed42,"0.0800,0.0800,0.1200,0.1200",0.4,0.40973458760936105,0.24084799084799086,0.6245531245531245,6.138853138853139,0.0007745876093610549,-5.5412390638942544e-05,C_fine_xen_skew
C_cb_skew1.5_v6=0.700,global_z,0.7,4,cb_rank_C_deeper+cb_rank_A+struct_rank_xendcg_regularized+xendcg_reg_seed42,"0.0900,0.0900,0.0600,0.0600",0.30000000000000004,0.40973319223043664,0.2413842413842414,0.6248748748748749,6.161447161447161,0.0007731922304366479,-5.680776956334954e-05,C_fine_cb_skew
B_CB_skew1.5_v6=0.70,global_z,0.7,4,cb_rank_C_deeper+cb_rank_A+struct_rank_xendcg_regularized+xendcg_reg_seed42,"0.0900,0.0900,0.0600,0.0600",0.30000000000000004,0.40973319223043664,0.2413842413842414,0.6248748748748749,6.161447161447161,0.0007731922304366479,-5.680776956334954e-05,B_aggressive_cb_skew
A_n2_v6=0.65,blend_rank_query_z,0.65,2,cb_rank_C_deeper+cb_rank_A,"0.1750,0.1750",0.35,0.40972553776442766,0.24174174174174173,0.6243386243386243,6.159373659373659,0.0007655377644276706,-6.446223557232678e-05,A_conservative
C_equal_v6=0.725,global_z,0.725,4,cb_rank_C_deeper+cb_rank_A+struct_rank_xendcg_regularized+xendcg_reg_seed42,"0.0688,0.0688,0.0688,0.0688",0.275,0.40972496107991235,0.24084799084799086,0.6254826254826255,6.162626912626912,0.000764961079912363,-6.503892008763446e-05,C_fine_equal
C_cb_skew1.5_v6=0.750,global_z,0.75,4,cb_rank_C_deeper+cb_rank_A+struct_rank_xendcg_regularized+xendcg_reg_seed42,"0.0750,0.0750,0.0500,0.0500",0.25,0.409723513519453,0.2410982410982411,0.624982124982125,6.163306163306164,0.0007635135194530296,-6.648648054696782e-05,C_fine_cb_skew
B_XEN_skew2.0_v6=0.70,blend_rank_global_z,0.7,4,cb_rank_C_deeper+cb_rank_A+struct_rank_xendcg_regularized+xendcg_reg_seed42,"0.0500,0.0500,0.1000,0.1000",0.30000000000000004,0.40972079277663287,0.24095524095524096,0.6247676247676248,6.1580509080509085,0.0007607927766328793,-6.920722336711815e-05,B_aggressive_xen_skew
B_CB_skew1.5_v6=0.70,blend_rank_global_z,0.7,4,cb_rank_C_deeper+cb_rank_A+struct_rank_xendcg_regularized+xendcg_reg_seed42,"0.0900,0.0900,0.0600,0.0600",0.30000000000000004,0.4097201496927135,0.24084799084799086,0.6247676247676248,6.16008866008866,0.0007601496927134854,-6.985030728651198e-05,B_aggressive_cb_skew
